Employee_ID,Attrition_rate
EID_22144,0.18116042312826036
EID_23603,0.1543172166301979
EID_7211,0.196659685472428
EID_19340,0.19286285917655124
EID_1501,0.19274572321024017
EID_22111,0.16860437532364667
EID_16147,0.19577353658071106
EID_16746,0.18293959376402313
EID_20777,0.1960403649330477
EID_12999,0.18752727880413195
EID_21663,0.17854428848552167
EID_11862,0.1911856524513164
EID_17683,0.19806079759921258
EID_19819,0.17380481167698011
EID_21562,0.20192116426526496
EID_24390,0.19421496696591659
EID_14444,0.18679858157623422
EID_3261,0.16813038775187222
EID_7752,0.17851547636917137
EID_3033,0.20512245853493338
EID_22433,0.15623178899076837
EID_23727,0.16213958257497346
EID_24107,0.17894287546174076
EID_22537,0.207652874513791
EID_13645,0.21119449275414975
EID_16021,0.1613311249473152
EID_19800,0.21076918845378131
EID_1944,0.20384115066311928
EID_15868,0.16849975723225655
EID_22188,0.19398018992781263
EID_13833,0.20489245365701064
EID_15028,0.2052745292663198
EID_24861,0.18106410017021426
EID_13033,0.2081380463458214
EID_23673,0.16202188982820895
EID_13265,0.1580135798640514
EID_23411,0.2089610332407985
EID_3761,0.1694302544699503
EID_7299,0.19004174839509913
EID_2379,0.17099722026897976
EID_18863,0.21475148129214877
EID_12115,0.18589002548839245
EID_23879,0.19045985880405952
EID_16586,0.2096359637097981
EID_19003,0.18442088410510926
EID_11107,0.21605202947600222
EID_15416,0.17320230749962728
EID_19214,0.15837792327808556
EID_5135,0.21139162440353582
EID_22464,0.21214099808918024
EID_22759,0.20940956818131415
EID_17833,0.18660835535477063
EID_17627,0.15377667897066818
EID_25730,0.185256275679969
EID_2377,0.1952093352883521
EID_18085,0.17770874701521297
EID_14096,0.22191164351176612
EID_8384,0.21361825608828997
EID_17105,0.1814666893019412
EID_9929,0.1989297060722291
EID_13267,0.18724263764682988
EID_12954,0.20071460565062263
EID_4464,0.17092046876854675
EID_11464,0.20433672886465976
EID_19308,0.1436112588719628
EID_17530,0.17440082845080654
EID_6981,0.17848319438772361
EID_19951,0.18348429890081808
EID_1100,0.20386918624168765
EID_25145,0.1980977973424231
EID_15614,0.20681971447705993
EID_2961,0.20321481433362543
EID_1742,0.1798940603439878
EID_2843,0.19990399753442584
EID_9549,0.19508810008283828
EID_12832,0.18806160773707747
EID_17914,0.21809932369701382
EID_22832,0.17285623251052096
EID_5755,0.1733814756466844
EID_1141,0.21320632747867066
EID_18954,0.17547648537515587
EID_10824,0.17273257864400354
EID_24478,0.1501924825917554
EID_14916,0.16675658749318267
EID_4434,0.17379130588643646
EID_23650,0.2099354557050326
EID_16556,0.15178011316391357
EID_24656,0.17242832194283744
EID_25965,0.1649984095856059
EID_9279,0.18919035400744272
EID_13802,0.19419550856617224
EID_2748,0.22233964864022143
EID_17346,0.19283004660104502
EID_1171,0.18523231905926835
EID_1552,0.1835806678883822
EID_20674,0.168503995291544
EID_2475,0.19703527039016977
EID_16714,0.15729995495495183
EID_7857,0.18405787703989637
EID_3294,0.18717909119550769
EID_2280,0.16202315494360486
EID_10203,0.16705982393204938
EID_22162,0.20253092475396517
EID_10438,0.18192764209787904
EID_12898,0.18753255238795827
EID_4358,0.1624715110920666
EID_6179,0.171146822999925
EID_2538,0.1742995851391934
EID_13110,0.16993489926387118
EID_24585,0.20603557514588539
EID_1006,0.19528179493232228
EID_11632,0.19195302360256405
EID_21011,0.16926021172864364
EID_16869,0.19410451093646464
EID_20564,0.1605715973361417
EID_12996,0.1962641348165096
EID_1503,0.19212322948888008
EID_23053,0.18387257576951496
EID_22049,0.18392913887760376
EID_4346,0.24292624780736433
EID_1887,0.20202659873536272
EID_16849,0.2085812580080847
EID_10071,0.1759897959777514
EID_11265,0.19129638413540284
EID_12611,0.18378948182107152
EID_25542,0.17741036748301384
EID_11582,0.23561080584538077
EID_19550,0.18802386968773815
EID_5351,0.20478545936466103
EID_3305,0.18096815755032825
EID_18846,0.1758817954918542
EID_24764,0.1676195371929095
EID_2191,0.19880194825110822
EID_6314,0.1825678276217748
EID_23248,0.15781963438178806
EID_4570,0.19506966726212724
EID_16415,0.1577457327690788
EID_11002,0.18732377606188902
EID_20498,0.20497227761079723
EID_7846,0.18854751206500142
EID_24121,0.16341995533320836
EID_7536,0.18860662728104505
EID_2015,0.2274154964326205
EID_7934,0.19771556068848772
EID_20903,0.18611751179789562
EID_17535,0.18027211687650524
EID_19760,0.1555539115829937
EID_9550,0.20454032796081975
EID_4261,0.2073478466157963
EID_19753,0.19424032133767422
EID_13542,0.15819379661906302
EID_24283,0.1603203073330873
EID_7552,0.21381717479410547
EID_11577,0.18306247266843256
EID_3228,0.19450782561347973
EID_17468,0.17820642346813118
EID_15815,0.2023563475081946
EID_2093,0.1738780765148355
EID_21356,0.21255836716998106
EID_12357,0.18908070867133717
EID_18495,0.16989511490192027
EID_5098,0.1848311637929084
EID_12691,0.17196601441583972
EID_13240,0.18764192614789765
EID_19312,0.1994009236253617
EID_23914,0.18960220159229754
EID_23175,0.1731807173151993
EID_15413,0.2019183802696487
EID_4785,0.19781386161215947
EID_25933,0.17925055154833147
EID_22705,0.189432967676817
EID_19350,0.16548226443734718
EID_5369,0.21252906075085465
EID_20410,0.1799927543583769
EID_12557,0.195603930574883
EID_17678,0.17238591028826528
EID_1342,0.1851293913957964
EID_12230,0.22971886482986037
EID_1311,0.17100795168682165
EID_5860,0.22807358630110547
EID_4259,0.18223651406836408
EID_10209,0.2010622217697761
EID_2300,0.20453282947678306
EID_17408,0.19071106554377829
EID_1883,0.15663985407774952
EID_1053,0.1919399008265861
EID_23610,0.18097871606248742
EID_17585,0.16426624238815657
EID_20845,0.1875079962850985
EID_15683,0.18119181892725653
EID_11976,0.21038959308996796
EID_12031,0.1652441828808506
EID_1711,0.18703167148371663
EID_6239,0.22886224145337983
EID_25541,0.16942749132712545
EID_9308,0.15973642855832165
EID_18168,0.19499935276141747
EID_11934,0.19956933459673157
EID_23472,0.2212597224744978
EID_13731,0.1542041463981776
EID_16069,0.16976152220332155
EID_18276,0.1561381735028872
EID_6141,0.2017798998177848
EID_12061,0.20780302855941463
EID_9450,0.1885789700064855
EID_21730,0.17072459905345
EID_19506,0.18757125374999356
EID_13552,0.18571756814144433
EID_9945,0.16243853322399995
EID_1924,0.2146054664020929
EID_18453,0.1676432632659719
EID_20225,0.22813879380668595
EID_18673,0.21482234970662817
EID_11420,0.20680392861013164
EID_16631,0.1785109030167431
EID_21237,0.199255126607324
EID_5015,0.18403513075367733
EID_20179,0.17962655886505238
EID_12073,0.19464258617640556
EID_21147,0.14515808643592124
EID_6714,0.1744454963193499
EID_10645,0.1940212437840363
EID_18298,0.19601689507351214
EID_2640,0.18490190521254316
EID_2318,0.21058325376763096
EID_25226,0.19277049015320263
EID_24099,0.17249087097396024
EID_20938,0.21815821478720718
EID_8377,0.21441138068658022
EID_7023,0.2210205612573839
EID_11385,0.19110462390583882
EID_15016,0.1748003327864395
EID_25794,0.1976698827465152
EID_11494,0.19810282479402744
EID_2425,0.18255930202872725
EID_9847,0.1958659572986343
EID_3570,0.1797952327716743
EID_13573,0.19203890219632197
EID_13780,0.14413749501903492
EID_2949,0.17116028091520608
EID_19834,0.18052780303735055
EID_11384,0.23680482001738112
EID_23154,0.21444669232149294
EID_9337,0.21853154208670494
EID_3653,0.1788786249514302
EID_4850,0.21184195642691536
EID_16283,0.19724029323517045
EID_5107,0.16152007991124803
EID_25156,0.21515792665306316
EID_17223,0.18461850730939408
EID_14695,0.17225369031857019
EID_11374,0.195433554249748
EID_13672,0.19684340305551634
EID_6782,0.2555146944754121
EID_25074,0.22016721379775098
EID_21087,0.1851109210158968
EID_13017,0.19271379088027857
EID_9947,0.21896334223919436
EID_21221,0.16887676036975868
EID_21639,0.16928700761396093
EID_20333,0.17384862007479251
EID_2970,0.19189238770639386
EID_7624,0.2014243378835418
EID_15741,0.18050216222024063
EID_1312,0.17711413531676062
EID_19575,0.16718442577764916
EID_21047,0.19050606296367345
EID_11969,0.21518373536340638
EID_19145,0.18036086732156756
EID_9871,0.18121208278296566
EID_18852,0.17056219485079738
EID_22326,0.19657485115395726
EID_7259,0.1753357201764491
EID_21920,0.21415997491362296
EID_1436,0.19423385605051322
EID_8261,0.18212066077568267
EID_23228,0.215892657719695
EID_5560,0.17412642898235176
EID_22357,0.1941313265218656
EID_4816,0.16444586809616515
EID_10000,0.18999992861144896
EID_21908,0.16635872384501307
EID_14887,0.18824593377894008
EID_12497,0.1818293602599832
EID_17976,0.15945496468139
EID_17356,0.15590427012739436
EID_9785,0.15684485558968345
EID_16224,0.17902235789090018
EID_6020,0.1902640554340055
EID_20716,0.20894968485468796
EID_11351,0.20435319420080925
EID_20899,0.18687374320402583
EID_9718,0.17430429100258965
EID_9479,0.1885568305530505
EID_25048,0.19211935652330506
EID_23370,0.18188204432939709
EID_13877,0.19346234511602242
EID_12256,0.19257777127078723
EID_1903,0.16591937178098565
EID_8830,0.16263761899987092
EID_22060,0.19454564876592056
EID_11996,0.20386392867562322
EID_21061,0.16031971358546313
EID_22604,0.20096417677154366
EID_18463,0.1696094344729186
EID_11375,0.1859801971588636
EID_2685,0.18652130447880233
EID_16010,0.19014705204418395
EID_19288,0.18866665044006625
EID_9283,0.21843737487046694
EID_11122,0.17215399956615118
EID_6638,0.20480607030415285
EID_25516,0.21496906423214776
EID_3864,0.21724934619805514
EID_9746,0.1820228544163792
EID_8407,0.1937503163846159
EID_25463,0.19928971585660243
EID_23098,0.16699128404819785
EID_22512,0.19192971789194802
EID_14671,0.1749767840129687
EID_18482,0.19121381739475252
EID_8151,0.19716184385211658
EID_16624,0.20049547858603392
EID_1983,0.1823895185443075
EID_18445,0.22302879564364833
EID_11891,0.20683728256740527
EID_2010,0.20223029627345762
EID_4592,0.24995435972653907
EID_17412,0.19348367652568885
EID_24883,0.15481467243097635
EID_15661,0.15688318808966573
EID_11757,0.18139515865545555
EID_2627,0.17996126506324503
EID_13243,0.1709993266288207
EID_10917,0.18758847603858492
EID_4360,0.2133425115050889
EID_13536,0.1800281817875791
EID_10695,0.22328108539513775
EID_5746,0.2019066124338609
EID_1178,0.2184914299187495
EID_15290,0.22431995997761367
EID_3540,0.1632440472639672
EID_14684,0.21137028777449468
EID_7914,0.18218070177587595
EID_23733,0.19713119862093573
EID_5907,0.20917653073969872
EID_5142,0.19062650650201757
EID_7686,0.18610004751754003
EID_12078,0.19799207648423772
EID_4880,0.18634078364465007
EID_1527,0.20133388075430445
EID_15919,0.19583528670363634
EID_1260,0.1662043179373598
EID_22377,0.17893165106208272
EID_7876,0.18409138067675354
EID_1213,0.16307884575922588
EID_4161,0.18715907926527703
EID_3214,0.1670183683677856
EID_17651,0.16771413947990763
EID_8005,0.16682441900310407
EID_12852,0.21175279679382014
EID_21465,0.21123016193606464
EID_7371,0.20906934825111734
EID_25687,0.18820431517738234
EID_17222,0.16006720652488382
EID_1994,0.18049016461002007
EID_22384,0.2195250214284609
EID_6344,0.2033927197310488
EID_18801,0.20685411133561782
EID_13688,0.2212329923394418
EID_13779,0.21290610440153632
EID_24969,0.15695914724426396
EID_15311,0.20273430249894742
EID_9095,0.2186221229804512
EID_11675,0.20534075832168014
EID_14870,0.2184890706946201
EID_1575,0.18904521717248324
EID_7440,0.15483686286543644
EID_24259,0.1831815714429395
EID_19501,0.23010267846886578
EID_23743,0.1571996029693882
EID_13287,0.19310734278399633
EID_2226,0.15459067281937483
EID_22439,0.1897890630609755
EID_16078,0.18958321379739027
EID_18895,0.18218806953449002
EID_19860,0.18996832949016082
EID_24564,0.2018788215637983
EID_21747,0.18907279958327722
EID_4659,0.20893892438472686
EID_24149,0.2044692919577205
EID_13300,0.19252110554901347
EID_16950,0.1866724556941297
EID_23778,0.22446682256960868
EID_14691,0.1903270212411746
EID_10789,0.18510096374665364
EID_5525,0.1907166842048485
EID_19424,0.21697446888843677
EID_6171,0.19132553226656623
EID_19569,0.1904971161560132
EID_4602,0.1867968222974271
EID_17919,0.21235858037567312
EID_4286,0.17665038687153722
EID_1973,0.2065760746637517
EID_25715,0.16430752142199762
EID_23385,0.19533093508731295
EID_13681,0.2108861762153681
EID_25410,0.19463595762280395
EID_18267,0.21106694502892706
EID_15252,0.2117657903341712
EID_23214,0.19362722352929954
EID_18551,0.2127076460087836
EID_2401,0.19387655369123513
EID_7609,0.20177650231745214
EID_21291,0.1830453770549396
EID_10126,0.1889416991511321
EID_19714,0.18807851815975882
EID_4911,0.1846783303036587
EID_12505,0.2064781826005807
EID_10377,0.20999876160613595
EID_3407,0.19223334173227824
EID_3386,0.1800531304755232
EID_7623,0.1921825130182338
EID_19517,0.18299673076143724
EID_21782,0.21715608702407932
EID_12361,0.1683168299637723
EID_21171,0.17969563318918724
EID_17836,0.20569941555474125
EID_20286,0.19486184270510815
EID_25798,0.18054247636054993
EID_15699,0.1768262094668625
EID_17006,0.20413525152324222
EID_22476,0.1620585699400651
EID_9406,0.16829223619258882
EID_13559,0.17447896203537822
EID_1340,0.1739705813296423
EID_17848,0.17036554119644629
EID_20358,0.1959317930601086
EID_14265,0.20522990285572587
EID_9820,0.20233674174823452
EID_13755,0.17124689251404537
EID_13293,0.18936272460968787
EID_25837,0.1939995344750264
EID_20466,0.18641211326334303
EID_11032,0.2035410457666284
EID_2399,0.1851220919217253
EID_23917,0.21821281686129643
EID_17011,0.22518273314027487
EID_8967,0.15799241208383627
EID_24468,0.20862702344386547
EID_8435,0.17500827446835704
EID_17953,0.19275163128682862
EID_7140,0.18392454740300324
EID_24404,0.19498195655907657
EID_14380,0.2234900085916494
EID_1232,0.17460153137228468
EID_1573,0.16498220364984506
EID_3684,0.21746454248768268
EID_15824,0.19374293517208757
EID_9212,0.2037728814733408
EID_21121,0.18836238357688062
EID_6346,0.14785008769937352
EID_9525,0.18741597090615678
EID_9726,0.19204106431100043
EID_2526,0.1928073680584012
EID_4228,0.1596430223139525
EID_14595,0.19533828124267355
EID_15856,0.23593397443675732
EID_6768,0.1819956420949263
EID_23953,0.19707273251660112
EID_19059,0.20339227441437163
EID_5268,0.18475787652845344
EID_7619,0.16868362502502812
EID_23028,0.1940167949156004
EID_22104,0.2048756459399879
EID_10318,0.1853065521646738
EID_25369,0.14670452276099705
EID_16633,0.15745681384564597
EID_15848,0.17945434469860733
EID_2240,0.2394410632540161
EID_1059,0.16698689175034234
EID_9315,0.16183058313589657
EID_15388,0.18015648269097775
EID_9984,0.15743149766426484
EID_4296,0.20798150680187777
EID_10927,0.14767101418775275
EID_25054,0.18292634147585105
EID_1884,0.2077104520415031
EID_21960,0.17591535230967914
EID_5572,0.18334993812780814
EID_16872,0.18222763653206106
EID_24525,0.19625698792691607
EID_14237,0.18814410116986016
EID_7114,0.19028809141937453
EID_7448,0.20669018857340454
EID_17668,0.19875007518608764
EID_7674,0.21191957641618378
EID_5884,0.18352921567379543
EID_13942,0.1509386677906085
EID_13098,0.192585304294475
EID_7695,0.1956244252566782
EID_5350,0.20203779650735504
EID_22853,0.18281150328895462
EID_2385,0.22237128552481067
EID_18006,0.20213488238654273
EID_12875,0.207845353205055
EID_5478,0.17946760899429007
EID_18690,0.15422773235752252
EID_12545,0.22006351517683798
EID_13888,0.18445915555919704
EID_9732,0.2112747292359914
EID_18001,0.20172840376183954
EID_17479,0.15447298334328777
EID_23757,0.19235563915262946
EID_1303,0.22127778551409727
EID_5375,0.15028682428095846
EID_5869,0.16639585638185422
EID_8825,0.21069901020674625
EID_22567,0.14973094404138068
EID_16273,0.1713484465860337
EID_20618,0.2032343120941497
EID_3608,0.18560434298761913
EID_8806,0.2163196666018644
EID_23170,0.1715469902068202
EID_12243,0.19634400760574922
EID_20089,0.20492836694157301
EID_16852,0.15741061984052473
EID_18312,0.1882802473996013
EID_14010,0.2010295072563481
EID_14705,0.21823826085581138
EID_20956,0.16711617287971764
EID_18794,0.16163688979924684
EID_1629,0.20525895441661482
EID_25483,0.21220239124238705
EID_4542,0.2015625493413249
EID_10076,0.21220363181824003
EID_9469,0.18229916142826316
EID_25284,0.18655654426939644
EID_11972,0.1815107526024123
EID_1798,0.16186407829692193
EID_21903,0.20212843148657605
EID_20031,0.20062809220727532
EID_20365,0.17965961641127134
EID_9210,0.18265006799731806
EID_19750,0.19327572972778811
EID_4006,0.1686824374061019
EID_24922,0.19122852676809154
EID_4760,0.16776440606311055
EID_11035,0.17538873401959626
EID_21008,0.19471425733278366
EID_23731,0.15989277715568923
EID_21788,0.17228982020669276
EID_5428,0.14945947072567797
EID_14023,0.20000885351086137
EID_2937,0.19267687272254688
EID_16931,0.1670652798916159
EID_18299,0.20210307913588252
EID_6660,0.21950912121389374
EID_23187,0.22784525364817168
EID_14868,0.18476964660491144
EID_23247,0.15281737932633788
EID_15971,0.1867950677913288
EID_7852,0.2146378136875689
EID_7017,0.213575978502237
EID_7494,0.14413035747237685
EID_18706,0.1731244389058115
EID_22784,0.20380968527418541
EID_10756,0.20216475534916115
EID_6854,0.190144082227637
EID_12554,0.21317977328456067
EID_1162,0.16982686358028132
EID_19581,0.17667395435163102
EID_2169,0.18764657044027075
EID_25149,0.18426866412601722
EID_22575,0.16075995200582763
EID_2265,0.1653294200426146
EID_19668,0.1801044757067271
EID_19245,0.20455762742639272
EID_8194,0.17162151644308432
EID_8081,0.22974671934507845
EID_8670,0.18592033046957318
EID_7992,0.18190336238061455
EID_6596,0.19348518987548585
EID_3699,0.21238343113725588
EID_9698,0.21997047493143604
EID_1847,0.19803123462387026
EID_16179,0.18466574788424142
EID_23663,0.18852308601134432
EID_24287,0.21106704303872512
EID_3527,0.17552374923091926
EID_18652,0.181002599340571
EID_24110,0.20601343356653193
EID_21419,0.22488254330232368
EID_12865,0.17739282648390123
EID_9237,0.2112332877174515
EID_20408,0.16598173224419033
EID_22934,0.21580172638082257
EID_6492,0.1798106745252238
EID_20285,0.23246552303151383
EID_1286,0.16928171800440822
EID_12542,0.18384747224182305
EID_5523,0.1890652377492985
EID_1979,0.19558869212091232
EID_23146,0.19397861306169287
EID_4773,0.18226465061026867
EID_8785,0.16543112554523837
EID_4463,0.18746383917443882
EID_24028,0.1614029279317598
EID_20920,0.22266896214341844
EID_21392,0.20900559037347022
EID_4079,0.1625492621846496
EID_5173,0.16591778392065343
EID_22915,0.1887435960190184
EID_18347,0.18708989561011663
EID_7984,0.16367872796629135
EID_25148,0.23203748302468472
EID_4350,0.20347767952101745
EID_6909,0.18339453087274332
EID_10582,0.19677171661670081
EID_6248,0.20647838603026994
EID_10035,0.18540611532375378
EID_24603,0.22960038238693978
EID_1794,0.16526489456636684
EID_9407,0.18578388971637744
EID_2114,0.1807268792467687
EID_21125,0.19441535829345585
EID_15046,0.19680187184426345
EID_8058,0.19858552924204548
EID_1961,0.15738357450744958
EID_23324,0.1841134221235145
EID_21521,0.2418583698671509
EID_11043,0.20718465081307902
EID_6461,0.21147243184802764
EID_10398,0.18591169641792532
EID_20635,0.165453855980688
EID_22940,0.18643089766679916
EID_8582,0.15461597659155507
EID_12770,0.20931962510001823
EID_15982,0.19005914688973244
EID_19692,0.19333954008712512
EID_18304,0.2131202807363193
EID_13603,0.21083637530050103
EID_6145,0.20334180273886907
EID_16587,0.18532444461829764
EID_16835,0.2081179115094832
EID_8399,0.18351276192640203
EID_7012,0.19248039663676156
EID_20575,0.14942101826754073
EID_20747,0.1592423803130842
EID_3907,0.20973710853720834
EID_22626,0.19887567453162133
EID_4442,0.18735415799151184
EID_18034,0.19411835306529335
EID_16055,0.19575302738359962
EID_21684,0.17384582617110303
EID_17499,0.20985400809168592
EID_1222,0.15033032374931193
EID_17204,0.2036893667929358
EID_22732,0.19434512242382562
EID_8539,0.18204650536814146
EID_23136,0.2061761712399896
EID_24470,0.20867065275413835
EID_17404,0.19822661915332482
EID_21498,0.20425376745063123
EID_19495,0.18327171789682994
EID_23966,0.1696535667194251
EID_1388,0.16367326676250663
EID_7374,0.17427013830925267
EID_25441,0.23826953490355754
EID_16616,0.18688532247942938
EID_7654,0.1895087752471526
EID_4217,0.20944246748698858
EID_9968,0.1614929944989117
EID_17830,0.19726883187958738
EID_12023,0.19692752225768945
EID_24002,0.15019427363631788
EID_11371,0.19784552945788034
EID_11096,0.17756116121395743
EID_24835,0.23728809056653435
EID_17439,0.1641137819789275
EID_6587,0.198387954450393
EID_21946,0.20235061143505878
EID_5431,0.20115153137153763
EID_4723,0.18070562990722938
EID_11535,0.19543816261006125
EID_2330,0.1400089164156534
EID_23531,0.21289714085411712
EID_8913,0.1810008485532727
EID_21273,0.19660853820570542
EID_11927,0.1728892175253916
EID_1385,0.16478358580996844
EID_15758,0.20498785233430708
EID_1023,0.20688213024657015
EID_8959,0.2074102417243703
EID_12911,0.2058437370953276
EID_15925,0.1706419593997837
EID_17769,0.19900202367737463
EID_19842,0.1866517185589576
EID_15875,0.17310510999748407
EID_21284,0.15112596429143244
EID_24825,0.19963529363603866
EID_23825,0.17578755718026468
EID_13001,0.19047601041380752
EID_25601,0.19778803890967797
EID_24670,0.2057300498931221
EID_24412,0.21032174564396428
EID_18712,0.15401782453023616
